"data_type","synthetic_source","transaction_id","user_id","transaction_date","transaction_type","transaction_role","amount","currency","income_record_id","investment_id","capital_gain_id","reconciliation_status"
"synthetic","generated_for_testing","TXN00861","USR0011","2025-08-10","investment_purchase","investment_acquisition","30957","INR","INCX0011purchase",,,"matched"
"synthetic","generated_for_testing","TXN00862","USR0012","2025-08-11","investment_sale","investment_disposal","31094","INR","INCX0012sale","INV0012","CG0012","matched"
"synthetic","generated_for_testing","TXN00863","USR0013","2025-08-12","rent_receipt","income_receipt","31231","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00864","USR0014","2025-08-13","salary_credit","income_receipt","31368","INR","INC001401",,,"matched"
"synthetic","generated_for_testing","TXN00865","USR0015","2025-08-14","bank_interest_credit","income_receipt","31505","INR","INC001502",,,"review"
"synthetic","generated_for_testing","TXN00866","USR0016","2025-08-15","freelance_receipt","income_receipt","31642","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00867","USR0017","2025-08-16","investment_purchase","investment_acquisition","31779","INR","INCX0017purchase",,,"matched"
"synthetic","generated_for_testing","TXN00868","USR0018","2025-08-17","investment_sale","investment_disposal","31916","INR","INCX0018sale","INV0018",,"matched"
"synthetic","generated_for_testing","TXN00869","USR0019","2025-08-18","rent_receipt","income_receipt","32053","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00870","USR0020","2025-08-19","salary_credit","income_receipt","32190","INR","INC002001",,,"review"
"synthetic","generated_for_testing","TXN00871","USR0021","2025-08-20","bank_interest_credit","income_receipt","32327","INR","INC002102",,,"matched"
"synthetic","generated_for_testing","TXN00872","USR0022","2025-08-21","freelance_receipt","income_receipt","32464","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00873","USR0023","2025-08-22","investment_purchase","investment_acquisition","32601","INR","INCX0023purchase",,,"matched"
"synthetic","generated_for_testing","TXN00874","USR0024","2025-08-23","investment_sale","investment_disposal","32738","INR","INCX0024sale","INV0024","CG0024","matched"
"synthetic","generated_for_testing","TXN00875","USR0025","2025-08-24","rent_receipt","income_receipt","32875","INR","INC002503",,,"review"
"synthetic","generated_for_testing","TXN00876","USR0026","2025-08-25","salary_credit","income_receipt","33012","INR","INC002601",,,"matched"
"synthetic","generated_for_testing","TXN00877","USR0027","2025-08-26","bank_interest_credit","income_receipt","33149","INR","INC002702",,,"matched"
"synthetic","generated_for_testing","TXN00878","USR0028","2025-08-27","freelance_receipt","income_receipt","33286","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00879","USR0029","2025-08-28","investment_purchase","investment_acquisition","33423","INR","INCX0029purchase",,,"matched"
"synthetic","generated_for_testing","TXN00880","USR0030","2025-08-29","investment_sale","investment_disposal","33560","INR","INCX0030sale","INV0030",,"review"
"synthetic","generated_for_testing","TXN00881","USR0031","2025-08-30","rent_receipt","income_receipt","33697","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00882","USR0032","2025-08-31","salary_credit","income_receipt","33834","INR","INC003201",,,"matched"
"synthetic","generated_for_testing","TXN00883","USR0033","2025-09-01","bank_interest_credit","income_receipt","33971","INR","INC003302",,,"matched"
"synthetic","generated_for_testing","TXN00884","USR0034","2025-09-02","freelance_receipt","income_receipt","34108","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00885","USR0035","2025-09-03","investment_purchase","investment_acquisition","34245","INR","INCX0035purchase",,,"review"
"synthetic","generated_for_testing","TXN00886","USR0036","2025-09-04","investment_sale","investment_disposal","34382","INR","INCX0036sale","INV0036","CG0036","matched"
"synthetic","generated_for_testing","TXN00887","USR0037","2025-09-05","rent_receipt","income_receipt","34519","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00888","USR0038","2025-09-06","salary_credit","income_receipt","34656","INR","INC003801",,,"matched"
"synthetic","generated_for_testing","TXN00889","USR0039","2025-09-07","bank_interest_credit","income_receipt","34793","INR","INC003902",,,"matched"
"synthetic","generated_for_testing","TXN00890","USR0040","2025-09-08","freelance_receipt","income_receipt","34930","INR",,,,"review"
"synthetic","generated_for_testing","TXN00891","USR0041","2025-09-09","investment_purchase","investment_acquisition","35067","INR","INCX0041purchase",,,"matched"
"synthetic","generated_for_testing","TXN00892","USR0042","2025-09-10","investment_sale","investment_disposal","35204","INR","INCX0042sale","INV0042",,"matched"
"synthetic","generated_for_testing","TXN00893","USR0043","2025-09-11","rent_receipt","income_receipt","35341","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00894","USR0044","2025-09-12","salary_credit","income_receipt","35478","INR","INC004401",,,"matched"
"synthetic","generated_for_testing","TXN00895","USR0045","2025-09-13","bank_interest_credit","income_receipt","35615","INR","INC004502",,,"review"
"synthetic","generated_for_testing","TXN00896","USR0046","2025-09-14","freelance_receipt","income_receipt","35752","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00897","USR0047","2025-09-15","investment_purchase","investment_acquisition","35889","INR","INCX0047purchase",,,"matched"
"synthetic","generated_for_testing","TXN00898","USR0048","2025-09-16","investment_sale","investment_disposal","36026","INR","INCX0048sale","INV0048","CG0048","matched"
"synthetic","generated_for_testing","TXN00899","USR0049","2025-09-17","rent_receipt","income_receipt","36163","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00900","USR0050","2025-09-18","salary_credit","income_receipt","36300","INR","INC005001",,,"review"
"synthetic","generated_for_testing","TXN00901","USR0001","2025-09-19","bank_interest_credit","income_receipt","36437","INR","INC000102",,,"matched"
"synthetic","generated_for_testing","TXN00902","USR0002","2025-09-20","freelance_receipt","income_receipt","36574","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00903","USR0003","2025-09-21","investment_purchase","investment_acquisition","36711","INR","INCX0003purchase",,,"matched"
"synthetic","generated_for_testing","TXN00904","USR0004","2025-09-22","investment_sale","investment_disposal","36848","INR","INCX0004sale","INV0004","CG0004","matched"
"synthetic","generated_for_testing","TXN00905","USR0005","2025-09-23","rent_receipt","income_receipt","36985","INR","INC000503",,,"review"
"synthetic","generated_for_testing","TXN00906","USR0006","2025-09-24","salary_credit","income_receipt","37122","INR","INC000601",,,"matched"
"synthetic","generated_for_testing","TXN00907","USR0007","2025-09-25","bank_interest_credit","income_receipt","37259","INR","INC000702",,,"matched"
"synthetic","generated_for_testing","TXN00908","USR0008","2025-09-26","freelance_receipt","income_receipt","37396","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00909","USR0009","2025-09-27","investment_purchase","investment_acquisition","37533","INR","INCX0009purchase",,,"matched"
"synthetic","generated_for_testing","TXN00910","USR0010","2025-09-28","investment_sale","investment_disposal","37670","INR","INCX0010sale","INV0010",,"review"
"synthetic","generated_for_testing","TXN00911","USR0011","2025-09-29","rent_receipt","income_receipt","37807","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00912","USR0012","2025-09-30","salary_credit","income_receipt","37944","INR","INC001201",,,"matched"
"synthetic","generated_for_testing","TXN00913","USR0013","2025-10-01","bank_interest_credit","income_receipt","38081","INR","INC001302",,,"matched"
"synthetic","generated_for_testing","TXN00914","USR0014","2025-10-02","freelance_receipt","income_receipt","38218","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00915","USR0015","2025-10-03","investment_purchase","investment_acquisition","38355","INR","INCX0015purchase",,,"review"
"synthetic","generated_for_testing","TXN00916","USR0016","2025-10-04","investment_sale","investment_disposal","38492","INR","INCX0016sale","INV0016","CG0016","matched"
"synthetic","generated_for_testing","TXN00917","USR0017","2025-10-05","rent_receipt","income_receipt","38629","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00918","USR0018","2025-10-06","salary_credit","income_receipt","38766","INR","INC001801",,,"matched"
"synthetic","generated_for_testing","TXN00919","USR0019","2025-10-07","bank_interest_credit","income_receipt","38903","INR","INC001902",,,"matched"
"synthetic","generated_for_testing","TXN00920","USR0020","2025-10-08","freelance_receipt","income_receipt","39040","INR",,,,"review"
"synthetic","generated_for_testing","TXN00921","USR0021","2025-10-09","investment_purchase","investment_acquisition","39177","INR","INCX0021purchase",,,"matched"
"synthetic","generated_for_testing","TXN00922","USR0022","2025-10-10","investment_sale","investment_disposal","39314","INR","INCX0022sale","INV0022",,"matched"
"synthetic","generated_for_testing","TXN00923","USR0023","2025-10-11","rent_receipt","income_receipt","39451","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00924","USR0024","2025-10-12","salary_credit","income_receipt","39588","INR","INC002401",,,"matched"
"synthetic","generated_for_testing","TXN00925","USR0025","2025-10-13","bank_interest_credit","income_receipt","39725","INR","INC002502",,,"review"
"synthetic","generated_for_testing","TXN00926","USR0026","2025-10-14","freelance_receipt","income_receipt","39862","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00927","USR0027","2025-10-15","investment_purchase","investment_acquisition","39999","INR","INCX0027purchase",,,"matched"
"synthetic","generated_for_testing","TXN00928","USR0028","2025-10-16","investment_sale","investment_disposal","40136","INR","INCX0028sale","INV0028","CG0028","matched"
"synthetic","generated_for_testing","TXN00929","USR0029","2025-10-17","rent_receipt","income_receipt","40273","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00930","USR0030","2025-10-18","salary_credit","income_receipt","40410","INR","INC003001",,,"review"
"synthetic","generated_for_testing","TXN00931","USR0031","2025-10-19","bank_interest_credit","income_receipt","40547","INR","INC003102",,,"matched"
"synthetic","generated_for_testing","TXN00932","USR0032","2025-10-20","freelance_receipt","income_receipt","40684","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00933","USR0033","2025-10-21","investment_purchase","investment_acquisition","40821","INR","INCX0033purchase",,,"matched"
"synthetic","generated_for_testing","TXN00934","USR0034","2025-10-22","investment_sale","investment_disposal","40958","INR","INCX0034sale","INV0034",,"matched"
"synthetic","generated_for_testing","TXN00935","USR0035","2025-10-23","rent_receipt","income_receipt","41095","INR","INC003503",,,"review"
"synthetic","generated_for_testing","TXN00936","USR0036","2025-10-24","salary_credit","income_receipt","41232","INR","INC003601",,,"matched"
"synthetic","generated_for_testing","TXN00937","USR0037","2025-10-25","bank_interest_credit","income_receipt","41369","INR","INC003702",,,"matched"
"synthetic","generated_for_testing","TXN00938","USR0038","2025-10-26","freelance_receipt","income_receipt","41506","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00939","USR0039","2025-10-27","investment_purchase","investment_acquisition","41643","INR","INCX0039purchase",,,"matched"
"synthetic","generated_for_testing","TXN00940","USR0040","2025-10-28","investment_sale","investment_disposal","41780","INR","INCX0040sale","INV0040","CG0040","review"
"synthetic","generated_for_testing","TXN00941","USR0041","2025-10-29","rent_receipt","income_receipt","41917","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00942","USR0042","2025-10-30","salary_credit","income_receipt","42054","INR","INC004201",,,"matched"
"synthetic","generated_for_testing","TXN00943","USR0043","2025-10-31","bank_interest_credit","income_receipt","42191","INR","INC004302",,,"matched"
"synthetic","generated_for_testing","TXN00944","USR0044","2025-11-01","freelance_receipt","income_receipt","42328","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00945","USR0045","2025-11-02","investment_purchase","investment_acquisition","42465","INR","INCX0045purchase",,,"review"
"synthetic","generated_for_testing","TXN00946","USR0046","2025-11-03","investment_sale","investment_disposal","42602","INR","INCX0046sale","INV0046",,"matched"
"synthetic","generated_for_testing","TXN00947","USR0047","2025-11-04","rent_receipt","income_receipt","42739","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00948","USR0048","2025-11-05","salary_credit","income_receipt","42876","INR","INC004801",,,"matched"
"synthetic","generated_for_testing","TXN00949","USR0049","2025-11-06","bank_interest_credit","income_receipt","43013","INR","INC004902",,,"matched"
"synthetic","generated_for_testing","TXN00950","USR0050","2025-11-07","freelance_receipt","income_receipt","43150","INR",,,,"review"
"synthetic","generated_for_testing","TXN00951","USR0001","2025-11-08","investment_purchase","investment_acquisition","43287","INR","INCX0001purchase",,,"matched"
"synthetic","generated_for_testing","TXN00952","USR0002","2025-11-09","investment_sale","investment_disposal","43424","INR","INCX0002sale","INV0002",,"matched"
"synthetic","generated_for_testing","TXN00953","USR0003","2025-11-10","rent_receipt","income_receipt","43561","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00954","USR0004","2025-11-11","salary_credit","income_receipt","43698","INR","INC000401",,,"matched"
"synthetic","generated_for_testing","TXN00955","USR0005","2025-11-12","bank_interest_credit","income_receipt","43835","INR","INC000502",,,"review"
"synthetic","generated_for_testing","TXN00956","USR0006","2025-11-13","freelance_receipt","income_receipt","43972","INR","INC000603",,,"matched"
"synthetic","generated_for_testing","TXN00957","USR0007","2025-11-14","investment_purchase","investment_acquisition","44109","INR","INCX0007purchase",,,"matched"
"synthetic","generated_for_testing","TXN00958","USR0008","2025-11-15","investment_sale","investment_disposal","44246","INR","INCX0008sale","INV0008","CG0008","matched"
"synthetic","generated_for_testing","TXN00959","USR0009","2025-11-16","rent_receipt","income_receipt","44383","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00960","USR0010","2025-11-17","salary_credit","income_receipt","44520","INR","INC001001",,,"review"
"synthetic","generated_for_testing","TXN00961","USR0011","2025-11-18","bank_interest_credit","income_receipt","44657","INR","INC001102",,,"matched"
"synthetic","generated_for_testing","TXN00962","USR0012","2025-11-19","freelance_receipt","income_receipt","44794","INR","INC001203",,,"matched"
"synthetic","generated_for_testing","TXN00963","USR0013","2025-11-20","investment_purchase","investment_acquisition","44931","INR","INCX0013purchase",,,"matched"
"synthetic","generated_for_testing","TXN00964","USR0014","2025-11-21","investment_sale","investment_disposal","45068","INR","INCX0014sale","INV0014",,"matched"
"synthetic","generated_for_testing","TXN00965","USR0015","2025-11-22","rent_receipt","income_receipt","45205","INR",,,,"review"
"synthetic","generated_for_testing","TXN00966","USR0016","2025-11-23","salary_credit","income_receipt","45342","INR","INC001601",,,"matched"
"synthetic","generated_for_testing","TXN00967","USR0017","2025-11-24","bank_interest_credit","income_receipt","45479","INR","INC001702",,,"matched"
"synthetic","generated_for_testing","TXN00968","USR0018","2025-11-25","freelance_receipt","income_receipt","45616","INR","INC001803",,,"matched"
"synthetic","generated_for_testing","TXN00969","USR0019","2025-11-26","investment_purchase","investment_acquisition","45753","INR","INCX0019purchase",,,"matched"
"synthetic","generated_for_testing","TXN00970","USR0020","2025-11-27","investment_sale","investment_disposal","45890","INR","INCX0020sale","INV0020","CG0020","review"
"synthetic","generated_for_testing","TXN00971","USR0021","2025-11-28","rent_receipt","income_receipt","46027","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00972","USR0022","2025-11-29","salary_credit","income_receipt","46164","INR","INC002201",,,"matched"
"synthetic","generated_for_testing","TXN00973","USR0023","2025-11-30","bank_interest_credit","income_receipt","46301","INR","INC002302",,,"matched"
"synthetic","generated_for_testing","TXN00974","USR0024","2025-12-01","freelance_receipt","income_receipt","46438","INR","INC002403",,,"matched"
"synthetic","generated_for_testing","TXN00975","USR0025","2025-12-02","investment_purchase","investment_acquisition","46575","INR","INCX0025purchase",,,"review"
"synthetic","generated_for_testing","TXN00976","USR0026","2025-12-03","investment_sale","investment_disposal","46712","INR","INCX0026sale","INV0026",,"matched"
"synthetic","generated_for_testing","TXN00977","USR0027","2025-12-04","rent_receipt","income_receipt","46849","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00978","USR0028","2025-12-05","salary_credit","income_receipt","46986","INR","INC002801",,,"matched"
"synthetic","generated_for_testing","TXN00979","USR0029","2025-12-06","bank_interest_credit","income_receipt","47123","INR","INC002902",,,"matched"
"synthetic","generated_for_testing","TXN00980","USR0030","2025-12-07","freelance_receipt","income_receipt","47260","INR","INC003003",,,"review"
"synthetic","generated_for_testing","TXN00981","USR0031","2025-12-08","investment_purchase","investment_acquisition","47397","INR","INCX0031purchase",,,"matched"
"synthetic","generated_for_testing","TXN00982","USR0032","2025-12-09","investment_sale","investment_disposal","47534","INR","INCX0032sale","INV0032","CG0032","matched"
"synthetic","generated_for_testing","TXN00983","USR0033","2025-12-10","rent_receipt","income_receipt","47671","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00984","USR0034","2025-12-11","salary_credit","income_receipt","47808","INR","INC003401",,,"matched"
"synthetic","generated_for_testing","TXN00985","USR0035","2025-12-12","bank_interest_credit","income_receipt","47945","INR","INC003502",,,"review"
"synthetic","generated_for_testing","TXN00986","USR0036","2025-12-13","freelance_receipt","income_receipt","48082","INR","INC003603",,,"matched"
"synthetic","generated_for_testing","TXN00987","USR0037","2025-12-14","investment_purchase","investment_acquisition","48219","INR","INCX0037purchase",,,"matched"
"synthetic","generated_for_testing","TXN00988","USR0038","2025-12-15","investment_sale","investment_disposal","48356","INR","INCX0038sale","INV0038",,"matched"
"synthetic","generated_for_testing","TXN00989","USR0039","2025-12-16","rent_receipt","income_receipt","48493","INR",,,,"matched"
"synthetic","generated_for_testing","TXN00990","USR0040","2025-12-17","salary_credit","income_receipt","48630","INR","INC004001",,,"review"
"synthetic","generated_for_testing","TXN00991","USR0041","2025-12-18","bank_interest_credit","income_receipt","48767","INR","INC004102",,,"matched"
"synthetic","generated_for_testing","TXN00992","USR0042","2025-12-19","freelance_receipt","income_receipt","48904","INR","INC004203",,,"matched"
"synthetic","generated_for_testing","TXN00993","USR0043","2025-12-20","investment_purchase","investment_acquisition","49041","INR","INCX0043purchase",,,"matched"
"synthetic","generated_for_testing","TXN00994","USR0044","2025-12-21","investment_sale","investment_disposal","49178","INR","INCX0044sale","INV0044","CG0044","matched"
"synthetic","generated_for_testing","TXN00995","USR0045","2025-12-22","rent_receipt","income_receipt","49315","INR",,,,"review"
"synthetic","generated_for_testing","TXN00996","USR0046","2025-12-23","salary_credit","income_receipt","49452","INR","INC004601",,,"matched"
"synthetic","generated_for_testing","TXN00997","USR0047","2025-12-24","bank_interest_credit","income_receipt","49589","INR","INC004702",,,"matched"
"synthetic","generated_for_testing","TXN00998","USR0048","2025-12-25","freelance_receipt","income_receipt","49726","INR","INC004803",,,"matched"
"synthetic","generated_for_testing","TXN00999","USR0049","2025-12-26","investment_purchase","investment_acquisition","49863","INR","INCX0049purchase",,,"matched"
"synthetic","generated_for_testing","TXN01000","USR0050","2025-12-27","investment_sale","investment_disposal","50000","INR","INCX0050sale","INV0050",,"review"
"synthetic","generated_for_testing","TXN01001","USR0001","2025-12-28","rent_receipt","income_receipt","50137","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01002","USR0002","2025-12-29","salary_credit","income_receipt","50274","INR","INC000201",,,"matched"
"synthetic","generated_for_testing","TXN01003","USR0003","2025-12-30","bank_interest_credit","income_receipt","50411","INR","INC000302",,,"matched"
"synthetic","generated_for_testing","TXN01004","USR0004","2025-12-31","freelance_receipt","income_receipt","50548","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01005","USR0005","2026-01-01","investment_purchase","investment_acquisition","50685","INR","INCX0005purchase",,,"review"
"synthetic","generated_for_testing","TXN01006","USR0006","2026-01-02","investment_sale","investment_disposal","50822","INR","INCX0006sale","INV0006",,"matched"
"synthetic","generated_for_testing","TXN01007","USR0007","2026-01-03","rent_receipt","income_receipt","50959","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01008","USR0008","2026-01-04","salary_credit","income_receipt","51096","INR","INC000801",,,"matched"
"synthetic","generated_for_testing","TXN01009","USR0009","2026-01-05","bank_interest_credit","income_receipt","51233","INR","INC000902",,,"matched"
"synthetic","generated_for_testing","TXN01010","USR0010","2026-01-06","freelance_receipt","income_receipt","51370","INR",,,,"review"
"synthetic","generated_for_testing","TXN01011","USR0011","2026-01-07","investment_purchase","investment_acquisition","51507","INR","INCX0011purchase",,,"matched"
"synthetic","generated_for_testing","TXN01012","USR0012","2026-01-08","investment_sale","investment_disposal","51644","INR","INCX0012sale","INV0012","CG0012","matched"
"synthetic","generated_for_testing","TXN01013","USR0013","2026-01-09","rent_receipt","income_receipt","51781","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01014","USR0014","2026-01-10","salary_credit","income_receipt","51918","INR","INC001401",,,"matched"
"synthetic","generated_for_testing","TXN01015","USR0015","2026-01-11","bank_interest_credit","income_receipt","52055","INR","INC001502",,,"review"
"synthetic","generated_for_testing","TXN01016","USR0016","2026-01-12","freelance_receipt","income_receipt","52192","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01017","USR0017","2026-01-13","investment_purchase","investment_acquisition","52329","INR","INCX0017purchase",,,"matched"
"synthetic","generated_for_testing","TXN01018","USR0018","2026-01-14","investment_sale","investment_disposal","52466","INR","INCX0018sale","INV0018",,"matched"
"synthetic","generated_for_testing","TXN01019","USR0019","2026-01-15","rent_receipt","income_receipt","52603","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01020","USR0020","2026-01-16","salary_credit","income_receipt","52740","INR","INC002001",,,"review"
"synthetic","generated_for_testing","TXN01021","USR0021","2026-01-17","bank_interest_credit","income_receipt","52877","INR","INC002102",,,"matched"
"synthetic","generated_for_testing","TXN01022","USR0022","2026-01-18","freelance_receipt","income_receipt","53014","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01023","USR0023","2026-01-19","investment_purchase","investment_acquisition","53151","INR","INCX0023purchase",,,"matched"
"synthetic","generated_for_testing","TXN01024","USR0024","2026-01-20","investment_sale","investment_disposal","53288","INR","INCX0024sale","INV0024","CG0024","matched"
"synthetic","generated_for_testing","TXN01025","USR0025","2026-01-21","rent_receipt","income_receipt","53425","INR","INC002503",,,"review"
"synthetic","generated_for_testing","TXN01026","USR0026","2026-01-22","salary_credit","income_receipt","53562","INR","INC002601",,,"matched"
"synthetic","generated_for_testing","TXN01027","USR0027","2026-01-23","bank_interest_credit","income_receipt","53699","INR","INC002702",,,"matched"
"synthetic","generated_for_testing","TXN01028","USR0028","2026-01-24","freelance_receipt","income_receipt","53836","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01029","USR0029","2026-01-25","investment_purchase","investment_acquisition","53973","INR","INCX0029purchase",,,"matched"
"synthetic","generated_for_testing","TXN01030","USR0030","2026-01-26","investment_sale","investment_disposal","54110","INR","INCX0030sale","INV0030",,"review"
"synthetic","generated_for_testing","TXN01031","USR0031","2026-01-27","rent_receipt","income_receipt","54247","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01032","USR0032","2026-01-28","salary_credit","income_receipt","54384","INR","INC003201",,,"matched"
"synthetic","generated_for_testing","TXN01033","USR0033","2026-01-29","bank_interest_credit","income_receipt","54521","INR","INC003302",,,"matched"
"synthetic","generated_for_testing","TXN01034","USR0034","2026-01-30","freelance_receipt","income_receipt","54658","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01035","USR0035","2026-01-31","investment_purchase","investment_acquisition","54795","INR","INCX0035purchase",,,"review"
"synthetic","generated_for_testing","TXN01036","USR0036","2026-02-01","investment_sale","investment_disposal","54932","INR","INCX0036sale","INV0036","CG0036","matched"
"synthetic","generated_for_testing","TXN01037","USR0037","2026-02-02","rent_receipt","income_receipt","55069","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01038","USR0038","2026-02-03","salary_credit","income_receipt","55206","INR","INC003801",,,"matched"
"synthetic","generated_for_testing","TXN01039","USR0039","2026-02-04","bank_interest_credit","income_receipt","55343","INR","INC003902",,,"matched"
"synthetic","generated_for_testing","TXN01040","USR0040","2026-02-05","freelance_receipt","income_receipt","55480","INR",,,,"review"
"synthetic","generated_for_testing","TXN01041","USR0041","2026-02-06","investment_purchase","investment_acquisition","55617","INR","INCX0041purchase",,,"matched"
"synthetic","generated_for_testing","TXN01042","USR0042","2026-02-07","investment_sale","investment_disposal","55754","INR","INCX0042sale","INV0042",,"matched"
"synthetic","generated_for_testing","TXN01043","USR0043","2026-02-08","rent_receipt","income_receipt","55891","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01044","USR0044","2026-02-09","salary_credit","income_receipt","56028","INR","INC004401",,,"matched"
"synthetic","generated_for_testing","TXN01045","USR0045","2026-02-10","bank_interest_credit","income_receipt","56165","INR","INC004502",,,"review"
"synthetic","generated_for_testing","TXN01046","USR0046","2026-02-11","freelance_receipt","income_receipt","56302","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01047","USR0047","2026-02-12","investment_purchase","investment_acquisition","56439","INR","INCX0047purchase",,,"matched"
"synthetic","generated_for_testing","TXN01048","USR0048","2026-02-13","investment_sale","investment_disposal","56576","INR","INCX0048sale","INV0048","CG0048","matched"
"synthetic","generated_for_testing","TXN01049","USR0049","2026-02-14","rent_receipt","income_receipt","56713","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01050","USR0050","2026-02-15","salary_credit","income_receipt","56850","INR","INC005001",,,"review"
"synthetic","generated_for_testing","TXN01051","USR0001","2026-02-16","bank_interest_credit","income_receipt","56987","INR","INC000102",,,"matched"
"synthetic","generated_for_testing","TXN01052","USR0002","2026-02-17","freelance_receipt","income_receipt","57124","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01053","USR0003","2026-02-18","investment_purchase","investment_acquisition","57261","INR","INCX0003purchase",,,"matched"
"synthetic","generated_for_testing","TXN01054","USR0004","2026-02-19","investment_sale","investment_disposal","57398","INR","INCX0004sale","INV0004","CG0004","matched"
"synthetic","generated_for_testing","TXN01055","USR0005","2026-02-20","rent_receipt","income_receipt","57535","INR","INC000503",,,"review"
"synthetic","generated_for_testing","TXN01056","USR0006","2026-02-21","salary_credit","income_receipt","57672","INR","INC000601",,,"matched"
"synthetic","generated_for_testing","TXN01057","USR0007","2026-02-22","bank_interest_credit","income_receipt","57809","INR","INC000702",,,"matched"
"synthetic","generated_for_testing","TXN01058","USR0008","2026-02-23","freelance_receipt","income_receipt","57946","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01059","USR0009","2026-02-24","investment_purchase","investment_acquisition","58083","INR","INCX0009purchase",,,"matched"
"synthetic","generated_for_testing","TXN01060","USR0010","2026-02-25","investment_sale","investment_disposal","58220","INR","INCX0010sale","INV0010",,"review"
"synthetic","generated_for_testing","TXN01061","USR0011","2026-02-26","rent_receipt","income_receipt","58357","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01062","USR0012","2026-02-27","salary_credit","income_receipt","58494","INR","INC001201",,,"matched"
"synthetic","generated_for_testing","TXN01063","USR0013","2026-02-28","bank_interest_credit","income_receipt","58631","INR","INC001302",,,"matched"
"synthetic","generated_for_testing","TXN01064","USR0014","2026-03-01","freelance_receipt","income_receipt","58768","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01065","USR0015","2026-03-02","investment_purchase","investment_acquisition","58905","INR","INCX0015purchase",,,"review"
"synthetic","generated_for_testing","TXN01066","USR0016","2026-03-03","investment_sale","investment_disposal","59042","INR","INCX0016sale","INV0016","CG0016","matched"
"synthetic","generated_for_testing","TXN01067","USR0017","2026-03-04","rent_receipt","income_receipt","59179","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01068","USR0018","2026-03-05","salary_credit","income_receipt","59316","INR","INC001801",,,"matched"
"synthetic","generated_for_testing","TXN01069","USR0019","2026-03-06","bank_interest_credit","income_receipt","59453","INR","INC001902",,,"matched"
"synthetic","generated_for_testing","TXN01070","USR0020","2026-03-07","freelance_receipt","income_receipt","59590","INR",,,,"review"
"synthetic","generated_for_testing","TXN01071","USR0021","2026-03-08","investment_purchase","investment_acquisition","59727","INR","INCX0021purchase",,,"matched"
"synthetic","generated_for_testing","TXN01072","USR0022","2026-03-09","investment_sale","investment_disposal","59864","INR","INCX0022sale","INV0022",,"matched"
"synthetic","generated_for_testing","TXN01073","USR0023","2026-03-10","rent_receipt","income_receipt","60001","INR",,,,"matched"
"synthetic","generated_for_testing","TXN01074","USR0024","2026-03-11","salary_credit","income_receipt","60138","INR","INC002401",,,"matched"
"synthetic","generated_for_testing","TXN01075","USR0025","2026-03-12","bank_interest_credit","income_receipt","60275","INR","INC002502",,,"review"
"synthetic","generated_for_testing","TXN01076","USR0026","2026-03-13","freelance_receipt","income_receipt","60412","INR",,,,"matched"
